"","Origin","Weather","Security","LateAircraft"
"495286","ATL",0,0,141
"495287","ATL",0,0,76
"495288","ATL",0,0,91
"495289","ATL",0,0,57
"495290","ATL",0,0,0
"495291","ATL",0,0,7
"495292","ATL",0,0,33
"495293","ATL",0,0,0
"495294","ATL",0,0,0
"495295","ATL",0,0,28
"495296","ATL",0,0,20
"495297","ATL",0,0,0
"495298","ATL",0,0,62
"495299","ATL",0,0,0
"495300","ATL",0,0,69
"495301","ATL",0,0,53
"495302","ATL",0,0,126
"495303","ATL",0,0,76
"495304","ATL",0,0,20
"495305","ATL",0,0,83
"495306","ATL",0,0,120
"495307","ATL",0,0,91
"495405","LAX",0,0,0
"495536","ATL",0,0,0
"495537","ATL",0,0,18
"495538","ATL",0,0,0
"495539","ATL",0,0,15
"495540","ATL",0,0,19
"495542","ATL",0,0,18
"495543","ATL",0,0,26
"495544","ATL",0,0,99
"495546","ATL",0,0,0
"495547","ATL",0,0,27
"495548","ATL",0,0,0
"495550","ATL",0,0,0
"495551","ATL",0,0,17
"495552","ATL",0,0,0
"495553","ATL",0,0,0
"495554","ATL",0,0,0
"495555","ATL",0,0,0
"495556","ATL",0,0,0
"495557","ATL",0,0,13
"495558","ATL",0,0,38
"495559","ATL",0,0,0
"495560","ATL",0,0,12
"495561","ATL",0,0,20
"495562","ATL",0,0,14
"495563","ATL",0,0,70
"495566","ATL",0,0,0
"495567","ATL",0,0,0
"495568","ATL",0,0,0
"495569","ATL",0,0,36
"495570","ATL",0,0,111
"495571","ATL",0,0,0
"495572","ATL",0,0,0
"495573","ATL",0,0,0
"495574","ATL",0,0,0
"495575","ATL",0,0,0
"495576","ATL",0,0,0
"495577","ATL",0,0,0
"495578","ATL",0,0,0
"495579","ATL",0,0,0
"495580","ATL",0,0,49
"495581","ATL",0,0,0
"495582","ATL",0,0,131
"495583","ATL",0,0,0
"495585","ATL",0,0,62
"495586","ATL",0,0,64
"495588","ATL",0,0,0
"495589","ATL",0,0,13
"495591","ATL",0,0,23
"495592","ATL",0,0,0
"495594","ATL",0,0,14
"495595","ATL",0,0,13
"495597","ATL",0,0,0
"495598","ATL",0,0,0
"495599","ATL",0,0,108
"495602","ATL",0,0,193
"495603","ATL",0,0,75
"495604","ATL",0,0,68
"495606","ATL",0,0,51
"495608","ATL",0,0,0
"495611","ATL",0,0,25
"495614","ATL",0,0,0
"495616","ATL",0,0,0
"495617","ATL",0,0,0
"495618","ATL",0,0,0
"495619","ATL",0,0,0
"495621","ATL",0,0,0
"495624","ATL",0,0,0
"495778","ATL",0,0,0
"495783","ATL",0,0,16
"495785","ATL",0,0,17
"495786","ATL",0,0,17
"495787","ATL",0,0,38
"495792","ATL",0,0,0
"495794","ATL",0,0,0
"495795","ATL",0,0,0
"495796","ATL",0,0,21
"495798","ATL",0,0,0
"495799","ATL",0,0,112
"495801","ATL",0,0,0
"495803","ATL",0,0,26
"495805","ATL",0,0,0
"495806","ATL",0,0,0
"495811","ATL",0,0,89
"495812","ATL",0,0,8
"495813","ATL",0,0,0
"495814","ATL",0,0,0
"495816","ATL",0,0,0
"495817","ATL",0,0,14
"495818","ATL",0,0,0
"495819","ATL",0,0,0
"495820","ATL",0,0,0
"495821","ATL",0,0,0
"495822","ATL",0,0,0
"495823","ATL",0,0,0
"495824","ATL",0,0,14
"495825","ATL",0,0,0
"495826","ATL",0,0,14
"495827","ATL",0,0,0
"495828","ATL",0,0,42
"495829","ATL",0,0,15
"495830","ATL",0,0,0
"495831","ATL",0,0,0
"495836","ATL",0,0,16
"495837","ATL",0,0,0
"495838","ATL",0,0,63
"495842","ATL",0,0,0
"495843","ATL",0,0,0
"495845","ATL",0,0,21
"495846","ATL",0,0,15
"495847","ATL",0,0,0
"495848","ATL",0,0,12
"495849","ATL",0,0,0
"495851","ATL",0,0,15
"495852","ATL",0,0,0
"495853","ATL",0,0,24
"495855","ATL",0,0,0
"495967","ATL",0,0,0
"495971","ATL",0,0,27
"495972","ATL",0,0,0
"495976","ATL",0,0,9
"495977","ATL",0,0,16
"495978","ATL",0,0,0
"495979","ATL",0,0,0
"495980","ATL",0,0,38
"495982","ATL",0,0,27
"495984","ATL",0,0,26
"495986","ATL",0,0,0
"495987","ATL",0,0,0
"495988","ATL",0,0,0
"495989","ATL",0,0,0
"495990","ATL",0,0,0
"495992","ATL",0,0,0
"495998","ATL",0,0,83
"495999","ATL",0,0,53
"496001","ATL",0,0,0
"496002","ATL",0,0,18
"496004","ATL",0,0,0
"496006","ATL",0,0,0
"496007","ATL",0,0,21
"496124","ATL",0,0,117
"496126","ATL",0,0,0
"496127","ATL",0,0,0
"496128","ATL",0,0,0
"496132","ATL",0,0,0
"496135","ATL",0,0,0
"496137","ATL",0,0,6
"496138","ATL",0,0,15
"496141","ATL",0,0,0
"496146","ATL",0,0,0
"496148","ATL",0,0,90
"496150","ATL",0,0,78
"496156","ATL",0,0,0
"496162","ATL",0,0,16
"496163","ATL",0,0,21
"496164","ATL",0,0,0
"496166","ATL",0,0,0
"496168","ATL",0,0,0
"496246","ATL",0,0,16
"496247","ATL",0,0,0
"496249","ATL",0,0,13
"496250","ATL",0,0,20
"496252","ATL",0,0,46
"496254","ATL",0,0,0
"496266","ATL",0,0,0
"496267","ATL",0,0,0
"496268","ATL",0,0,0
"496269","ATL",0,0,0
"496270","ATL",0,0,0
"496271","ATL",0,0,0
"496273","ATL",0,0,0
"496274","ATL",0,0,0
"496275","ATL",0,0,0
"496276","ATL",0,0,0
"496279","ATL",0,0,12
"496280","ATL",0,0,19
"496284","ATL",0,0,40
"496286","ATL",0,0,0
"496388","ATL",0,0,0
"496389","ATL",0,0,0
"496393","ATL",0,0,16
"496395","ATL",0,0,48
"496396","ATL",0,0,21
"496397","ATL",0,0,0
"496398","ATL",0,0,0
"496402","ATL",0,0,0
"496403","ATL",0,0,81
"496404","ATL",0,0,0
"496405","ATL",0,0,56
"496407","ATL",0,0,17
"496408","ATL",0,0,11
"496410","ATL",0,0,0
"496411","ATL",0,0,0
"496412","ATL",0,0,15
"496413","ATL",0,0,0
"496414","ATL",0,0,16
"496416","ATL",0,0,26
"496417","ATL",0,0,18
"496418","ATL",0,0,0
"496420","ATL",0,0,0
"496421","ATL",0,0,0
"496422","ATL",0,0,0
"496423","ATL",0,0,11
"496424","ATL",0,0,18
"496425","ATL",0,0,8
"496427","ATL",0,0,16
"496431","ATL",0,0,10
"496432","ATL",0,0,23
"496433","ATL",0,0,16
"496434","ATL",0,0,0
"496495","ATL",0,0,0
"496498","ATL",0,0,28
"496499","ATL",0,0,15
"496503","ATL",0,0,0
"496505","ATL",0,0,38
"496506","ATL",0,0,23
"496507","ATL",0,0,176
"496508","ATL",0,0,0
"496513","ATL",0,0,0
"496515","ATL",0,0,0
"496516","ATL",0,0,0
"496517","ATL",0,0,56
"496518","ATL",0,0,0
"496519","ATL",0,0,68
"496520","ATL",0,0,39
"496525","ATL",0,0,0
"496529","ATL",0,0,0
"496532","ATL",0,0,19
"496607","ATL",0,0,0
"496612","ATL",0,0,43
"496613","ATL",0,0,0
"496616","ATL",0,0,40
"496618","ATL",0,0,0
"496619","ATL",0,0,20
"496621","ATL",0,0,38
"496623","ATL",0,0,21
"496624","ATL",0,0,0
"496626","ATL",0,0,35
"496629","ATL",0,0,0
"496630","ATL",0,0,0
"496631","ATL",0,0,29
"496637","ATL",0,0,45
"496640","ATL",0,0,19
"496641","ATL",0,0,39
"496642","ATL",0,0,8
"496644","ATL",0,0,33
"496645","ATL",0,0,0
"496646","ATL",0,0,0
"496647","ATL",0,0,0
"496650","ATL",0,0,9
"496651","ATL",0,0,42
"496744","ATL",0,0,0
"496746","ATL",0,0,0
"496747","ATL",0,0,69
"496749","ATL",0,0,41
"496754","ATL",0,0,0
"496756","ATL",0,0,20
"496757","ATL",0,0,16
"496759","ATL",0,0,63
"496760","ATL",0,0,6
"496761","ATL",0,0,0
"496762","ATL",0,0,60
"496765","ATL",0,0,0
"496766","ATL",0,0,55
"496767","ATL",0,0,22
"496770","ATL",0,0,0
"496771","ATL",0,0,8
"496772","ATL",0,0,0
"496773","ATL",0,0,67
"496774","ATL",0,0,25
"496775","ATL",0,0,19
"496778","ATL",0,0,0
"496779","ATL",0,0,43
"496780","ATL",0,0,0
"496782","ATL",0,0,0
"496783","ATL",0,0,37
"496784","ATL",0,0,22
"496785","ATL",0,0,29
"496786","ATL",0,0,13
"496787","ATL",0,0,0
"496788","ATL",0,0,130
"496790","ATL",0,0,0
"496791","ATL",0,0,0
"496794","ATL",0,0,12
"496796","ATL",0,0,25
"496797","ATL",0,0,23
"496800","ATL",0,0,21
"496801","ATL",0,0,0
"496802","ATL",0,0,0
"496805","ATL",0,0,54
"496806","ATL",0,0,0
"496807","ATL",0,0,16
"496809","ATL",0,0,17
"496812","ATL",0,0,0
"496814","ATL",0,0,35
"496818","ATL",0,0,17
"496819","ATL",0,0,0
"496821","ATL",0,0,0
"496822","ATL",0,0,20
"496823","ATL",0,0,20
"496825","ATL",0,0,28
"496826","ATL",0,0,13
"496827","ATL",0,0,36
"496831","ATL",0,0,66
"496894","LAX",0,0,23
"496969","ATL",0,0,59
"496972","ATL",0,0,0
"496975","ATL",0,0,0
"496977","ATL",0,0,43
"496979","ATL",0,0,0
"496980","ATL",0,0,38
"496982","ATL",0,0,31
"496983","ATL",0,0,21
"496984","ATL",0,0,0
"496987","ATL",0,0,16
"496989","ATL",0,0,0
"496991","ATL",0,0,52
"496992","ATL",0,0,24
"496993","ATL",0,0,50
"496994","ATL",0,0,53
"496995","ATL",0,0,0
"496996","ATL",0,0,36
"497002","ATL",0,0,36
"497003","ATL",0,0,0
"497005","ATL",0,0,57
"497007","ATL",0,0,20
"497008","ATL",0,0,69
"497010","ATL",0,0,64
"497011","ATL",0,0,0
"497012","ATL",0,0,0
"497015","ATL",0,0,0
"497016","ATL",0,0,0
"497017","ATL",0,0,0
"497018","ATL",0,0,43
"497020","ATL",0,0,44
"497021","ATL",0,0,0
"497022","ATL",0,0,30
"497023","ATL",0,0,27
"497027","ATL",0,0,18
"497028","ATL",0,0,15
"497030","ATL",0,0,0
"497031","ATL",0,0,27
"497034","ATL",0,0,0
"497035","ATL",0,0,0
"497036","ATL",0,0,20
"497037","ATL",0,0,0
"497038","ATL",0,0,53
"497039","ATL",0,0,0
"497040","ATL",0,0,0
"497042","ATL",0,0,0
"497043","ATL",0,0,0
"497045","ATL",0,0,35
"497046","ATL",0,0,58
"497047","ATL",0,0,36
"497048","ATL",0,0,0
"497050","ATL",0,0,63
"497051","ATL",0,0,25
"497052","ATL",0,0,15
"497054","ATL",0,0,55
"497055","ATL",0,0,56
"497056","ATL",0,0,43
"497057","ATL",0,0,0
"497059","ATL",0,0,23
"497061","ATL",0,0,37
"497062","ATL",0,0,47
"497063","ATL",0,0,42
"497064","ATL",0,0,0
"497067","ATL",0,0,60
"497068","ATL",0,0,17
"497070","ATL",0,0,0
"497071","ATL",0,0,25
"497072","ATL",0,0,16
"497073","ATL",0,0,0
"497074","ATL",0,0,15
"497075","ATL",0,0,58
"497076","ATL",0,0,27
"497078","ATL",0,0,0
"497079","ATL",0,0,0
"497080","ATL",0,0,0
"497084","ATL",0,0,98
"497085","ATL",0,0,25
"497133","LAX",0,0,9
"497213","ATL",0,0,44
"497214","ATL",0,0,57
"497216","ATL",0,0,23
"497217","ATL",0,0,0
"497218","ATL",0,0,30
"497221","ATL",0,0,0
"497222","ATL",0,0,91
"497223","ATL",0,0,18
"497225","ATL",0,0,0
"497226","ATL",0,0,23
"497227","ATL",0,0,58
"497229","ATL",0,0,23
"497230","ATL",0,0,47
"497231","ATL",0,0,59
"497232","ATL",0,0,6
"497233","ATL",0,0,61
"497234","ATL",0,0,0
"497235","ATL",0,0,18
"497236","ATL",0,0,56
"497237","ATL",0,0,0
"497238","ATL",0,0,24
"497239","ATL",0,0,47
"497240","ATL",0,0,0
"497243","ATL",0,0,70
"497244","ATL",0,0,20
"497245","ATL",0,0,53
"497246","ATL",0,0,74
"497247","ATL",0,0,50
"497250","ATL",0,0,0
"497251","ATL",0,0,54
"497254","ATL",0,0,16
"497256","ATL",0,0,8
"497258","ATL",0,0,40
"497259","ATL",0,0,45
"497260","ATL",0,0,25
"497262","ATL",0,0,47
"497263","ATL",0,0,18
"497265","ATL",0,0,33
"497266","ATL",0,0,0
"497267","ATL",0,0,34
"497268","ATL",0,0,0
"497269","ATL",0,0,118
"497270","ATL",0,0,34
"497271","ATL",0,0,29
"497273","ATL",0,0,39
"497274","ATL",0,0,0
"497275","ATL",0,0,0
"497276","ATL",0,0,57
"497277","ATL",0,0,13
"497278","ATL",0,0,15
"497279","ATL",0,0,46
"497280","ATL",0,0,22
"497281","ATL",0,0,9
"497282","ATL",0,0,30
"497283","ATL",0,0,75
"497284","ATL",0,0,21
"497285","ATL",0,0,37
"497286","ATL",0,0,113
"497287","ATL",0,0,0
"497288","ATL",0,0,21
"497289","ATL",0,0,0
"497291","ATL",0,0,0
"497292","ATL",0,0,70
"497293","ATL",0,0,0
"497294","ATL",0,0,70
"497295","ATL",0,0,61
"497297","ATL",0,0,26
"497298","ATL",0,0,32
"497299","ATL",0,0,0
"497300","ATL",0,0,21
"497301","ATL",0,0,15
"497304","ATL",0,0,35
"497306","ATL",0,0,0
"497307","ATL",0,0,26
"497308","ATL",0,0,0
"497310","ATL",0,0,16
"497312","ATL",0,0,15
"497313","ATL",0,0,136
"497314","ATL",0,0,27
"497315","ATL",0,0,0
"497316","ATL",0,0,15
"497317","ATL",0,0,0
"497318","ATL",0,0,0
"497321","ATL",0,0,27
"497322","ATL",0,0,0
"497323","ATL",0,0,13
"497324","ATL",0,0,0
"497325","ATL",0,0,94
"497326","ATL",0,0,33
"497327","ATL",0,0,0
"497328","ATL",0,0,38
"497330","ATL",0,0,19
"497331","ATL",0,0,49
"497332","ATL",0,0,49
"497333","ATL",0,0,0
"497334","ATL",0,0,0
"497336","ATL",0,0,47
"497337","ATL",0,0,0
"497338","ATL",0,0,23
"497339","ATL",0,0,0
"497340","ATL",0,0,0
"497341","ATL",0,0,97
"497342","ATL",0,0,77
"497343","ATL",0,0,102
"497345","ATL",0,0,28
"497346","ATL",0,0,66
"497347","ATL",0,0,95
"497348","ATL",0,0,23
"497350","ATL",0,0,44
"497351","ATL",0,0,31
"497353","ATL",0,0,88
"497354","ATL",0,0,57
"497355","ATL",0,0,28
"497357","ATL",0,0,42
"497358","ATL",0,0,101
"497359","ATL",0,0,19
"497454","LAX",0,0,39
"497455","LAX",0,0,100
"497569","ATL",0,0,14
"497570","ATL",0,0,33
"497571","ATL",0,0,56
"497572","ATL",0,0,39
"497573","ATL",0,0,30
"497574","ATL",0,0,36
"497575","ATL",0,0,31
"497576","ATL",0,0,20
"497577","ATL",0,0,0
"497578","ATL",0,0,98
"497579","ATL",0,0,28
"497580","ATL",0,0,0
"497583","ATL",11,0,0
"497584","ATL",0,0,15
"497585","ATL",0,0,10
"497587","ATL",0,0,36
"497590","ATL",0,0,83
"497592","ATL",0,0,0
"497594","ATL",0,0,25
"497595","ATL",0,0,6
"497596","ATL",0,0,0
"497597","ATL",0,0,31
"497598","ATL",0,0,0
"497600","ATL",0,0,0
"497602","ATL",0,0,30
"497603","ATL",0,0,0
"497605","ATL",0,0,6
"497607","ATL",0,0,21
"497609","ATL",0,0,53
"497611","ATL",0,0,15
"497612","ATL",0,0,22
"497614","ATL",0,0,35
"497615","ATL",0,0,17
"497617","ATL",0,0,17
"497619","ATL",0,0,27
"497620","ATL",0,0,21
"497625","ATL",0,0,0
"497626","ATL",0,0,11
"497627","ATL",0,0,0
"497628","ATL",0,0,68
"497629","ATL",0,0,37
"497630","ATL",0,0,0
"497631","ATL",0,0,0
"497632","ATL",0,0,6
"497633","ATL",0,0,0
"497634","ATL",0,0,0
"497635","ATL",0,0,0
"497636","ATL",0,0,0
"497637","ATL",0,0,73
"497638","ATL",0,0,0
"497639","ATL",0,0,17
"497640","ATL",0,0,0
"497641","ATL",0,0,0
"497642","ATL",0,0,0
"497643","ATL",0,0,75
"497644","ATL",0,0,50
"497645","ATL",0,0,57
"497648","ATL",0,0,0
"497649","ATL",0,0,0
"497650","ATL",0,0,18
"497652","ATL",0,0,205
"497653","ATL",0,0,23
"497654","ATL",0,0,41
"497656","ATL",0,0,0
"497657","ATL",0,0,33
"497660","ATL",0,0,0
"497662","ATL",0,0,12
"497663","ATL",0,0,58
"497664","ATL",0,0,26
"497665","ATL",0,0,0
"497666","ATL",0,0,0
"497667","ATL",0,0,0
"497668","ATL",0,0,0
"497669","ATL",0,0,0
"497670","ATL",0,0,0
"497672","ATL",0,0,9
"497673","ATL",0,0,17
"497674","ATL",0,0,15
"497675","ATL",0,0,55
"497676","ATL",0,0,20
"497677","ATL",0,0,36
"497678","ATL",0,0,25
"497680","ATL",0,0,35
"497681","ATL",0,0,0
"497682","ATL",0,0,0
"497683","ATL",0,0,27
"497685","ATL",0,0,31
"497686","ATL",0,0,33
"497687","ATL",0,0,0
"497688","ATL",0,0,20
"497689","ATL",0,0,81
"497690","ATL",0,0,39
"497691","ATL",0,0,34
"497774","LAX",0,0,46
"497775","LAX",0,0,70
"497777","LAX",0,0,48
"497900","LAX",0,0,0
"497907","LAX",0,0,21
"497908","LAX",0,0,21
"497910","LAX",0,0,6
"497911","LAX",0,0,4
"498185","LAX",0,0,0
"498195","LAX",0,0,73
"498196","LAX",0,0,8
"498197","LAX",0,0,7
"498204","LAX",0,0,0
"498207","LAX",0,0,0
"498209","LAX",0,0,71
"498211","LAX",0,0,148
"498212","LAX",0,0,0
"498217","LAX",0,0,0
"498218","LAX",0,0,0
"498220","LAX",0,0,16
"498221","LAX",0,0,13
"498222","LAX",0,0,0
"498224","LAX",0,0,0
"498227","LAX",0,0,14
"498231","LAX",0,0,18
"498232","LAX",0,0,64
"498237","LAX",0,0,0
"498245","LAX",0,0,0
"498246","LAX",0,0,0
"498247","LAX",0,0,25
"498248","LAX",0,0,0
"498249","LAX",0,0,0
"498252","LAX",0,0,0
"498255","LAX",0,0,103
"498258","LAX",0,0,77
"498259","LAX",0,0,0
"498262","LAX",0,0,23
"498263","LAX",0,0,80
"498269","LAX",0,0,0
"498271","LAX",0,0,0
"498272","LAX",0,0,0
"498273","LAX",4,0,150
"498278","LAX",0,0,0
"498280","LAX",0,0,121
"498281","LAX",0,0,0
"498290","LAX",0,0,0
"498291","LAX",0,0,0
"498294","LAX",0,0,7
"498295","LAX",16,0,0
"498303","LAX",0,0,0
"498306","LAX",13,0,7
"498312","LAX",0,0,0
"498314","LAX",0,0,37
"498318","LAX",0,0,23
"498319","LAX",0,0,0
"498320","LAX",0,0,0
"498321","LAX",0,0,50
"498329","LAX",0,0,0
"498334","LAX",0,0,17
"498337","LAX",0,0,0
"498348","LAX",0,0,0
"498350","LAX",0,0,6
"498351","LAX",0,0,0
"498352","LAX",0,0,23
"498364","LAX",0,0,0
"498365","LAX",0,0,137
"498366","LAX",0,0,10
"498368","LAX",0,0,1
"498408","LAX",0,0,19
"498409","LAX",0,0,43
"498410","LAX",0,0,6
"498412","LAX",0,0,4
"498414","LAX",0,0,14
"498415","LAX",0,0,10
"498416","LAX",0,0,2
"498417","LAX",0,0,64
"498419","LAX",0,0,52
"498421","LAX",0,0,16
"498422","LAX",0,0,2
"498426","LAX",0,0,21
"498427","LAX",0,0,0
"498440","LAX",0,0,11
"498441","LAX",0,0,16
"498448","LAX",0,0,0
"498449","LAX",0,0,48
"498450","LAX",0,0,0
"498452","LAX",0,0,4
"498459","LAX",0,0,0
"498641","LAX",0,0,0
"498643","LAX",0,0,0
"498644","LAX",0,0,0
"498646","LAX",0,0,22
"498649","LAX",0,0,36
"498651","LAX",0,0,0
"498654","LAX",0,0,0
"498655","LAX",0,0,21
"498657","LAX",0,0,16
"498659","LAX",0,0,34
"498660","LAX",0,0,10
"498661","LAX",0,0,0
"498662","LAX",0,0,117
"498663","LAX",0,0,40
"498664","LAX",0,0,0
"498665","LAX",0,0,0
"498666","LAX",0,0,0
"509429","ATL",9,0,37
"509431","ATL",0,0,34
"509432","ATL",0,0,108
"509435","ATL",2,0,17
"509437","ATL",0,0,0
"509439","ATL",0,0,43
"509440","ATL",0,0,55
"509441","ATL",0,0,13
"509443","ATL",0,0,34
"509444","ATL",0,0,81
"509445","ATL",0,0,0
"509446","ATL",0,0,73
"509460","ATL",0,0,95
"509462","ATL",0,0,50
"509463","ATL",0,0,57
"509465","ATL",0,0,16
"509466","ATL",0,0,31
"509469","ATL",0,0,26
"509470","ATL",0,0,28
"509471","ATL",0,0,35
"509472","ATL",0,0,22
"513007","LAX",0,0,23
"513008","LAX",0,0,70
"513153","ATL",0,0,0
"513154","ATL",0,0,0
"513155","ATL",0,0,0
"513156","ATL",0,0,0
"513157","ATL",0,0,0
"513182","ATL",0,0,15
"513183","ATL",0,0,8
"513185","ATL",0,0,15
"513186","ATL",0,0,46
"513188","ATL",0,0,0
"513191","ATL",0,0,79
"513227","ATL",0,0,12
"513228","ATL",0,0,67
"513229","ATL",0,0,16
"513231","ATL",0,0,73
"513232","ATL",0,0,40
"513233","ATL",0,0,13
"513234","ATL",0,0,21
"514029","LAX",0,0,0
"514044","LAX",0,0,40
"514045","LAX",0,0,85
"514062","LAX",0,0,18
"514063","LAX",0,0,0
"514078","LAX",0,0,19
"514081","LAX",0,0,16
"514087","LAX",0,0,0
"514088","LAX",0,0,8
"514093","LAX",0,0,17
"514094","LAX",0,0,10
"514099","LAX",0,0,42
"514103","LAX",0,0,12
"514105","LAX",0,0,61
"514178","LAX",0,0,0
"514180","LAX",0,0,14
"514181","LAX",0,0,0
"514184","LAX",0,0,10
"514241","LAX",0,0,0
"514250","LAX",0,0,233
"514251","LAX",0,0,16
"514253","LAX",0,0,3
"514254","LAX",0,0,10
"514255","LAX",0,0,26
"514257","LAX",0,0,1
"514260","LAX",0,0,2
"514280","LAX",0,0,11
"514283","LAX",0,0,29
"515102","ATL",0,0,43
"515104","ATL",0,0,95
"515107","ATL",0,0,71
"515108","ATL",0,0,32
"515109","ATL",0,0,25
"515110","ATL",0,0,1
"515142","ATL",0,0,5
"515143","ATL",0,0,11
"515144","ATL",0,0,0
"515146","ATL",0,0,36
"515147","ATL",0,0,13
"515148","ATL",0,0,13
"515149","ATL",0,0,13
"515151","ATL",0,0,32
"515152","ATL",0,0,0
"515153","ATL",0,0,33
"515154","ATL",0,0,37
"515155","ATL",0,0,77
"515156","ATL",0,0,45
"515157","ATL",0,0,8
"516094","LAX",84,0,0
"516095","LAX",0,0,36
"516096","LAX",0,0,21
"516097","LAX",37,0,0
"516098","LAX",0,0,41
"516099","LAX",0,0,0
"516100","LAX",0,0,38
"516101","LAX",0,0,0
"516102","LAX",0,0,0
"516103","LAX",0,0,0
"516929","LAX",0,0,0
"516931","LAX",0,0,6
"517140","LAX",0,0,83
"517141","LAX",0,0,0
"517142","LAX",0,0,0
"517146","LAX",0,0,98
"517148","LAX",0,0,5
"517152","LAX",0,0,0
"517153","LAX",0,0,5
"517154","LAX",0,0,0
"517155","LAX",0,0,64
"517157","LAX",0,0,0
"517159","LAX",0,0,37
"517751","LAX",0,0,0
"517752","LAX",0,0,0
"519658","ATL",0,0,13
"519660","ATL",0,0,0
"519661","ATL",0,0,0
"519662","ATL",0,0,20
"519663","ATL",0,0,13
"519664","ATL",0,0,33
"519665","ATL",0,0,54
"519666","ATL",0,0,31
"519681","ATL",0,0,147
"519683","ATL",0,0,78
"519684","ATL",0,0,57
"519685","ATL",0,0,69
"519687","ATL",0,0,107
"519688","ATL",0,0,18
"519689","ATL",0,0,11
"519690","ATL",0,0,5
"519692","ATL",0,0,7
"519716","ATL",0,0,50
"519718","ATL",0,0,18
"519719","ATL",0,0,61
"519721","ATL",0,0,22
"519723","ATL",0,0,40
"519731","ATL",0,0,0
"519732","ATL",0,0,0
"519733","ATL",0,0,95
"519734","ATL",0,0,0
"519735","ATL",0,0,0
"519925","ATL",0,0,96
"519927","ATL",0,0,0
"519928","ATL",0,0,38
"519929","ATL",0,0,13
"519930","ATL",0,0,44
"519931","ATL",0,0,89
"519933","ATL",0,0,19
"519934","ATL",0,0,50
"519935","ATL",0,0,26
"519936","ATL",0,0,131
"519937","ATL",0,0,69
"519938","ATL",0,0,39
"519939","ATL",0,0,23
"519940","ATL",0,0,6
"519941","ATL",0,0,29
"519942","ATL",0,0,160
"519943","ATL",24,0,82
"519945","ATL",0,0,91
"521450","ATL",0,0,0
"521473","ATL",0,0,0
"521478","ATL",19,0,0
"521538","ATL",0,0,0
"521551","ATL",36,0,0
"521560","ATL",69,0,0
"521574","ATL",0,0,0
"521636","ATL",0,0,0
"521642","ATL",0,0,0
"521646","ATL",0,0,0
"521685","ATL",0,0,0
"521817","ATL",62,0,0
"521827","ATL",160,0,0
"521830","ATL",0,0,0
"521838","ATL",0,0,276
"521839","ATL",0,0,0
"521844","ATL",0,0,0
"521845","ATL",0,0,68
"521846","ATL",0,0,0
"521847","ATL",0,0,0
"521856","ATL",0,0,39
"521857","ATL",0,0,48
"521858","ATL",0,0,93
"521859","ATL",0,0,39
"521861","ATL",0,0,12
"521862","ATL",10,0,0
"521863","ATL",0,0,0
"521864","ATL",0,0,0
"521865","ATL",0,0,177
"521866","ATL",0,0,32
"521867","ATL",28,0,0
"521868","ATL",0,0,22
"521869","ATL",0,0,0
"521872","ATL",0,0,81
"521873","ATL",0,0,0
"521874","ATL",0,0,0
"521877","ATL",0,0,0
"521878","ATL",0,0,0
"521880","ATL",0,0,0
"521884","ATL",0,0,0
"521888","ATL",0,0,0
"521889","ATL",0,0,115
"521890","ATL",0,0,0
"521894","ATL",0,0,0
"521896","ATL",0,0,0
"521897","ATL",0,0,0
"521898","ATL",0,0,76
"521900","ATL",0,0,0
"521903","ATL",0,0,20
"521905","ATL",0,0,0
"521933","ATL",0,0,72
"521934","ATL",0,0,48
"521936","ATL",0,0,15
"521937","ATL",0,0,80
"521938","ATL",0,0,0
"521939","ATL",0,0,0
"521941","ATL",0,0,46
"521956","ATL",0,0,47
"521957","ATL",0,0,144
"521958","ATL",0,0,54
"521960","ATL",0,0,24
"521962","ATL",0,0,0
"521963","ATL",0,0,70
"521965","ATL",0,0,40
"521966","ATL",0,0,25
"521982","ATL",0,0,57
"521983","ATL",0,0,16
"521984","ATL",0,0,62
"521985","ATL",0,0,24
"521986","ATL",0,0,10
"521988","ATL",0,0,0
"521989","ATL",0,0,31
"521991","ATL",0,0,0
"521992","ATL",0,0,52
"521994","ATL",0,0,0
"521995","ATL",0,0,0
"521996","ATL",0,0,12
"521997","ATL",0,0,0
"521998","ATL",0,0,0
"522000","ATL",0,0,0
"522001","ATL",0,0,0
"522002","ATL",0,0,0
"522003","ATL",15,0,0
"522004","ATL",0,0,23
"522005","ATL",202,0,0
"522006","ATL",0,0,28
"522011","ATL",0,0,0
"522012","ATL",0,0,141
"522013","ATL",0,0,0
"522024","ATL",73,0,0
"522039","ATL",0,0,0
"522040","ATL",0,0,106
"522041","ATL",0,0,0
"522042","ATL",0,0,0
"522044","ATL",0,0,0
"522045","ATL",0,0,123
"522046","ATL",0,0,0
"522047","ATL",0,0,121
"522048","ATL",0,0,0
"522049","ATL",0,0,0
"522050","ATL",185,0,0
"522051","ATL",0,0,0
"522052","ATL",0,0,0
"522053","ATL",0,0,91
"522054","ATL",0,0,140
"522058","ATL",0,0,76
"522059","ATL",0,0,39
